smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,LUMO
C1=CC=NC(=C1)CC2=CN=CN2,4.205833333,0.820277778,4.205833333,0.820277778,0.719092971,159.192,150.12,159.0796473,60,0,0.092136013,-0.348174611,0.348174611,0.092136013,1.333333333,2.333333333,3,14.85637414,10.21553311,1.953826911,-1.946056004,2.009735105,-1.897795841,5.113385071,1.030488526,2.151145467,325.9390204,8.22576835,6.565635587,6.565635587,5.949489743,3.821335652,3.821335652,2.574697721,2.574697721,1.65257005,1.65257005,1.079184043,1.079184043,-1.64,1201.007547,7.033229518,3.172338514,1.502666015,70.50189582,4.983978521,0,0,0,0,0,4.983978521,4.983978521,0,0,6.066367068,12.13273414,30.20236476,6.327320075,0,0,0,14.95193556,0,6.420821623,0,48.30796441,0,0,0,0,0,0,14.95193556,6.420821623,0,11.38785599,36.92010842,0,0,0,41.57,0,0,0,0,0,17.80867761,0,12.52416365,24.39594478,14.95193556,0,0,0,11.17534911,0,2.148564815,0,5.898809051,6.110610355,0,0,0.111111111,12,1,3,0,0,0,0,2,2,2,1,3,2,0,0,0,2,1.3955,45.6307,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.877908493
CCOCCC1=CC=NC=C1,5.217009637,0.796709892,5.217009637,0.796709892,0.610433465,151.209,138.105,151.099714,60,0,0.050581993,-0.38139435,0.38139435,0.050581993,1.363636364,2.090909091,2.727272727,16.47219939,10.19653532,1.890846205,-1.992594132,1.964141141,-1.968292341,5.08863345,0.150643368,2.275801287,186.0140383,7.9413113,6.786183306,6.786183306,5.431851653,3.898425156,3.898425156,2.302385311,2.302385311,1.488555062,1.488555062,0.883811951,0.883811951,-0.89,414.0733221,8.208911968,4.854359855,3.140286644,67.22436479,4.736862954,0,0,0,0,0,4.983978521,0,0,0,0,31.04074445,19.00056911,6.606881965,4.736862954,0,0,4.983978521,0,13.34455882,13.21376393,30.08987277,0,0,0,0,0,0,18.19774245,11.15768458,0,12.48718869,24.52642128,0,0,0,22.12,0,0,0,0,0,19.63458555,5.563451492,12.39368714,19.05647134,4.983978521,4.736862954,5.217009637,0,3.93280132,0,1.285601852,0,4.025833333,4.596148904,3.609271621,0,0.444444444,11,0,2,0,0,0,0,1,1,2,0,2,4,0,0,0,1,1.6606,44.434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.75047938
CC1=CC(=O)NC2=C1C(=NN2C)C,11.16907785,-0.075925926,11.16907785,0.075925926,0.648993584,177.207,166.119,177.090212,68,0,0.249313475,-0.306771344,0.306771344,0.249313475,1.461538462,2.153846154,2.846153846,16.1378207,10.15817061,2.073170168,-1.955355885,2.162549925,-2.061309068,5.809131367,0.772285624,3.057185878,521.3747154,9.585421959,7.880025751,7.880025751,6.092224153,4.125901605,4.125901605,3.249224831,3.249224831,2.205753382,2.205753382,1.695255187,1.695255187,-1.58,1017.323394,8.03819153,2.451721149,1.058342595,75.19629753,4.983978521,5.647177221,0,5.559266895,0,0,9.476340119,0,5.098681808,0,0,19.41092589,18.50026327,5.693927995,0,11.03340144,0,14.76446326,7.047671983,13.8474744,0,27.67755063,0,0,5.559266895,0,0,0,14.76446326,7.047671983,13.8474744,11.25737949,10.86090425,0,11.03340144,0,50.68,0,4.794537184,0,5.559266895,0,22.29078092,0,10.74817,20.89514638,10.08266033,0,1.693518519,0,13.93361489,5.282268519,2.644537037,0,1.594259259,0,3.861014739,1.82412037,0.333333333,13,1,4,0,0,0,0,2,2,3,1,4,0,0,0,0,2,0.87844,50.8087,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.017745822
C1=CC=NC(=C1)C2=NNC(=O)C=C2,10.71452223,-0.20862859,10.71452223,0.20862859,0.694456905,173.175,166.119,173.0589118,64,0,0.263669699,-0.268058118,0.268058118,0.263669699,1.076923077,2,2.615384615,16.13894243,10.24797602,1.972455643,-1.953866596,2.08685484,-2.052759593,5.514604794,0.988541199,2.480598646,429.4219229,9.096011838,6.766777097,6.766777097,6.360173345,3.832502165,3.832502165,2.521409213,2.521409213,1.606448455,1.606448455,1.001409457,1.001409457,-1.97,1444.823681,7.667364748,3.18280029,1.612018884,74.27741694,0,5.693927995,0,0,5.559266895,0,9.778515705,5.098681808,5.098681808,0,6.066367068,18.19910121,12.26321064,5.693927995,0,0,0,15.18134214,0,0,0,46.88248299,0,11.38785599,5.559266895,0,0,0,15.18134214,0,0,0,41.3232161,0,11.38785599,0,58.64,0,4.794537184,0,5.559266895,5.693927995,5.693927995,6.066367068,12.26321064,18.19910121,15.18134214,0,0,0,14.80863032,6.201315193,1.207065854,0,8.600329428,1.682659203,0,0,0,13,1,4,0,0,0,0,2,2,3,1,4,1,0,0,0,2,0.8319,48.0887,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.289288641
CN1CCCC1C2=CC(=CN=C2)Cl,5.889968506,0.51962963,5.889968506,0.51962963,0.686381876,196.681,183.577,196.0767261,70,0,0.059216,-0.299306231,0.299306231,0.059216,1.538461538,2.384615385,3,35.495691,10.08019828,2.220213395,-2.186639816,2.300671837,-2.169528525,6.300178669,0.316722714,2.241571939,300.7311493,9.259148545,7.703113084,8.45904203,6.270856948,4.578644231,4.956608704,3.575126153,4.011561933,2.631242383,2.837941335,1.94193281,2.124264584,-0.6,1487.176142,8.974738249,3.641965974,1.839623055,83.53303042,0,0,0,0,0,0,9.883888252,0,0,0,11.60093989,38.06389019,18.43552797,5.022633314,0,11.60093989,0,9.883888252,0,18.88348407,13.59242839,29.04613902,0,0,0,0,0,11.60093989,23.47631664,0,0,24.44693557,18.46005421,5.022633314,0,0,16.13,0,0,0,0,6.041840829,5.022633314,24.94985114,6.196843572,12.26321064,16.93156023,11.60093989,0,5.889968506,6.459135802,0.734074074,1.243055556,0,2.534552469,6.08787289,1.177757937,2.151360544,0.5,13,0,2,0,1,1,0,1,1,2,0,3,1,0,1,1,2,2.5017,53.852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.907051474
COC(=O)CC1=CN=CC=C1,10.73120748,-0.237962963,10.73120748,0.237962963,0.586629109,151.165,142.093,151.0633285,58,0,0.309535446,-0.46875097,0.46875097,0.309535446,1.727272727,2.545454545,3.090909091,16.52296915,10.2020956,1.999754245,-1.96455245,1.966751453,-2.03646786,5.716170051,-0.139306003,2.579302292,233.1071909,8.104448007,6.280218034,6.280218034,5.325698503,3.284018077,3.284018077,2.114182864,2.114182864,1.298924718,1.298924718,0.74152912,0.74152912,-1.38,370.9355807,7.723950104,3.706849488,2.371944565,65.02094477,4.736862954,0,0,0,0,5.969305288,9.778515705,0,0,0,6.066367068,11.62981856,12.39368714,13.53061916,9.531400138,5.969305288,0,4.983978521,0,6.420821623,7.109797541,30.08987277,0,0,0,0,0,0,18.06308135,15.95222176,0,5.563451492,24.52642128,0,0,0,39.19,0,4.794537184,0,5.969305288,6.420821623,5.563451492,7.109797541,18.46005421,6.066367068,9.720841475,0,4.4874178,0,14.59545824,0,0.874398148,-0.237962963,3.627175926,3.613133976,0,1.373712207,0.25,11,0,3,0,0,0,0,1,1,3,0,3,2,0,0,0,1,0.7971,39.957,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.036847944
C1=CC=NC(=C1)CCN2C=CC=C2,4.264844104,0.995555556,4.264844104,0.995555556,0.693089157,172.231,160.135,172.1000484,66,0,0.042087032,-0.353868769,0.353868769,0.042087032,1.076923077,1.923076923,2.615384615,14.9268302,10.25562102,1.923556697,-2.008520454,1.977874736,-1.988133334,5.033283099,0.689746904,1.939396371,337.5107013,8.932875131,7.427442907,7.427442907,6.449489743,4.456659758,4.456659758,2.991943907,2.991943907,2.018485536,2.018485536,1.308896101,1.308896101,-1.57,2054.358817,8.047715037,3.895613317,2.182171037,77.85716144,4.567099648,0,0,0,0,0,4.983978521,0,0,0,6.066367068,24.26546827,37.25003674,0,0,0,0,9.551078169,0,12.96557803,0,54.61629405,0,0,0,0,0,0,9.551078169,12.96557803,0,5.693927995,48.92236606,0,0,0,17.82,0,0,0,0,0,18.65950602,0,0,30.46231185,28.01113238,0,2.161388889,0,4.264844104,0,1.149259259,0,10.10862812,6.978564815,1.003981481,0,0.181818182,13,0,2,0,0,0,0,2,2,2,0,2,3,0,0,0,2,2.1258,52.373,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.818670146
C1=CN=CC=C1CNCCCO,8.513450806,0.253318689,8.513450806,0.253318689,0.627931987,166.224,152.112,166.1106131,66,0,0.044263067,-0.396326108,0.396326108,0.044263067,1.333333333,2.083333333,2.75,16.25001028,10.25097517,1.890106489,-2.016256677,1.936636441,-2.150018287,5.08315019,0.285735025,2.157795777,200.9433257,8.648418081,7.032255393,7.032255393,5.931851653,4.137302653,4.137302653,2.60939877,2.60939877,1.590147561,1.590147561,0.93742179,0.93742179,-0.93,694.6611542,9.160334237,5.686296541,3.457826365,72.45491549,10.423316,0,0,0,0,0,4.983978521,0,0,0,0,30.66176366,25.54532551,0,5.106527395,0,0,10.30076712,0,12.96557803,13.15163837,30.08987277,0,0,5.316788604,0,0,0,23.24214429,6.544756406,0,11.98427311,24.52642128,0,0,0,45.15,0,0,0,6.606881965,0,19.51033443,5.563451492,12.39368714,12.13273414,10.30076712,5.106527395,0,0,3.922012708,11.72826562,1.224944255,0,3.956241497,4.372218364,1.962984221,0,0.444444444,12,2,3,0,0,0,0,1,1,3,2,3,5,0,0,0,1,0.5536,47.6465,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,-0.717118694
CCOC(=O)C1=C2C=CC=CN2N=C1,11.44421674,-0.325277778,11.44421674,0.325277778,0.674015695,190.202,180.122,190.0742276,72,0,0.341480347,-0.462292816,0.462292816,0.341480347,1.571428571,2.428571429,3.214285714,16.53226021,10.25154416,2.117149302,-1.980852374,2.102388411,-2.032666195,5.961499947,0.052841008,2.474846687,461.8448672,9.966255326,7.804781899,7.804781899,6.825698503,4.421385053,4.421385053,2.809162768,2.809162768,1.921828823,1.921828823,1.300652783,1.300652783,-1.84,2653.923672,8.744806127,3.493171612,1.346676811,81.10755874,4.736862954,5.563451492,0,0,0,5.969305288,0,9.309935078,5.098681808,0,6.066367068,19.05647134,6.196843572,18.32042625,9.531400138,11.48600601,0,9.614079702,0,6.9237372,6.606881965,36.15623984,0,0,0,0,0,0,22.19026695,4.736862954,0,17.28172588,30.59278835,0,5.516700718,0,43.6,0,4.794537184,0,5.969305288,12.17033346,5.516700718,6.196843572,17.63597866,18.19910121,5.098681808,4.736862954,6.547186319,0,11.44421674,4.037815571,1.276296296,-0.325277778,5.549530187,3.310898526,2.159334136,0,0.2,14,0,4,0,0,0,0,2,2,4,0,4,2,0,0,0,2,1.511,51.1485,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.572686956
C1=CC(=NC(=C1)F)C(F)(F)F,12.08638889,-4.567361111,12.08638889,0.711388889,0.423990008,165.089,162.065,165.020162,60,0,0.432950965,-0.215233727,0.432950965,0.215233727,1.181818182,1.818181818,2.181818182,19.41323845,10.33670595,2.318767834,-2.028471602,2.26420912,-2.076523302,5.071612798,-0.141143914,3.059901692,255.0043502,8.483127663,5.191122295,5.191122295,4.999018566,2.697159477,2.697159477,1.843310117,1.843310117,1.005544113,1.005544113,0.566143295,0.566143295,-1.13,228.2124915,7.971317123,2.484569488,1.89328135,59.67813483,0,5.693927995,0,5.947697344,0,6.176298517,0,4.983978521,17.56166019,0,6.066367068,12.13273414,0,0,17.56166019,0,0,4.983978521,0,6.176298517,0,29.84072654,0,0,0,17.56166019,0,0,4.983978521,6.176298517,5.947697344,5.693927995,18.19910121,0,0,0,12.89,17.81792386,17.56166019,0,0,6.066367068,12.13273414,0,0,0,4.983978521,0,47.3025,0,2.652777778,0,-1.210648148,-1.125162037,2.531226852,-4.567361111,0,0,0.166666667,11,0,1,0,0,0,0,1,1,1,0,5,0,0,0,0,1,2.2395,29.197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.825232247
CC(C)(C)CC1=CN=CC=C1,4.068842593,0.36412037,4.068842593,0.36412037,0.597885564,149.237,134.117,149.1204495,60,0,0.029955158,-0.264448136,0.264448136,0.029955158,1.363636364,2.090909091,2.545454545,14.60890454,9.888208229,2.097544909,-2.167261272,2.18691859,-2.084224258,5.094083992,0.410515039,2.657660985,208.0644284,8.319990956,7.463721453,7.463721453,5.078298262,3.967521497,3.967521497,4.098710422,4.098710422,1.457246336,1.457246336,1.115066105,1.115066105,-0.85,244.8579632,8.248522167,3.035452434,3.168696337,68.47576167,0,0,0,0,0,0,4.983978521,0,0,0,26.83757867,23.46563065,12.39368714,0,0,0,0,4.983978521,5.414990469,27.19203322,0,30.08987277,0,0,0,0,0,0,4.983978521,6.420821623,5.414990469,26.33466309,24.52642128,0,0,0,12.89,0,0,0,0,5.414990469,6.420821623,5.563451492,0,18.46005421,31.82155719,0,0,0,4.068842593,0,1.683564815,0,4.110439815,4.845486111,6.708333333,0,0.5,11,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,2.6702,47.396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.730805827
CC1=CC(=CN=C1)C2CCCN2C,4.236574074,0.604074074,4.236574074,0.604074074,0.651522078,176.263,160.135,176.1313485,70,0,0.036039671,-0.299306973,0.299306973,0.036039671,1.461538462,2.307692308,2.923076923,15.14369821,10.05930242,2.21839832,-2.189135706,2.292760028,-2.170797872,5.204073363,0.31660662,2.241571939,295.8966825,9.259148545,8.325148611,8.325148611,6.270856948,4.889661994,4.889661994,3.934258532,3.934258532,2.801329919,2.801329919,2.091969188,2.091969188,-0.89,1487.176142,8.696948085,3.462417782,1.726437743,79.5947063,0,0,0,0,0,0,9.883888252,0,0,0,6.066367068,44.48471182,18.43552797,0,0,0,0,9.883888252,0,25.80722127,13.59242839,29.5869572,0,0,0,0,0,0,23.47631664,0,6.9237372,30.01038706,18.46005421,0,0,0,16.13,0,0,0,0,6.041840829,0,30.51330264,0,12.39368714,29.9216645,0,0,0,6.649722222,0,2.636851852,0,2.853564815,6.508611111,3.323472222,2.194444444,0.545454545,13,0,2,0,1,1,0,1,1,2,0,2,1,0,1,1,2,2.15672,53.579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.523838961
C1=CC2=NC(=C(N2C=C1)N)C(=O)O,10.63556311,-1.11,10.63556311,0.10537037,0.668425863,177.163,170.107,177.0538265,66,0,0.357894555,-0.476407221,0.476407221,0.357894555,1.538461538,2.307692308,2.923076923,16.36663533,10.43118333,2.138034174,-1.927490343,2.131852089,-2.018936479,5.914542042,0.069228301,2.810815654,475.1939168,9.422285252,6.636640423,6.636640423,6.198377303,3.657707293,3.657707293,2.579642395,2.579642395,1.769451551,1.769451551,1.172191411,1.172191411,-2.04,1320.793205,7.600932428,2.478921037,1.012969366,73.42980016,10.84019487,11.46504,5.693927995,0,0,5.969305288,4.400694606,9.778515705,0,0,6.066367068,12.13273414,6.196843572,0,9.901064579,17.43434529,0,9.384673127,0,0,5.733667477,30.08987277,0,0,5.733667477,5.817862778,0,0,20.46050581,0,0,10.48846518,24.39594478,0,5.647177221,0,80.62,5.969305288,4.794537184,0,11.51179077,5.647177221,0,4.400694606,24.39594478,0,4.983978521,10.84019487,1.531203704,0,14.4857483,8.710857899,5.993425926,-0.954351852,5.22904195,1.670740741,0,0,0,13,3,5,0,0,0,0,2,2,4,2,5,1,0,0,0,2,0.6147,46.5637,0,0,0,1,1,2,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.61007487
C1C=CC2=C1C=CC=N2,4.172453704,1.058703704,4.172453704,1.058703704,0.503164066,117.151,110.095,117.0578492,44,0,0.066118008,-0.256608262,0.256608262,0.066118008,1.444444444,2.444444444,3.333333333,14.66319709,10.20537637,2.014517826,-1.915533983,2.141975754,-1.818271134,5.547859015,1.209569341,2.625267337,250.4994774,6.104448007,5.041071723,5.041071723,4.466326495,3.070957638,3.070957638,2.154259291,2.154259291,1.539583192,1.539583192,1.071017251,1.071017251,-1.11,254.26899,4.739275168,1.690776108,0.652512966,54.05044326,0,0,0,0,0,0,4.983978521,0,0,0,12.14238718,24.12666029,6.196843572,5.693927995,0,6.076020107,0,4.983978521,0,6.420821623,0,35.6629773,0,0,0,0,0,0,4.983978521,6.420821623,0,11.25737949,24.40559782,0,6.076020107,0,12.89,0,0,0,0,0,12.11474962,5.563451492,0,12.26321064,23.2023858,0,0,0,4.172453704,0,2.481481481,0,4.091435185,7.087962963,0,0,0.125,9,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,2,1.6509,36.975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.948140084
B(CC)(CC)C1=CN=CC=C1,4.101481481,0.69787037,4.101481481,0.69787037,0.593917329,147.03,132.918,147.1219298,58,0,0.176870646,-0.265296307,0.265296307,0.176870646,1.363636364,2.090909091,2.545454545,14.60414307,9.415862421,2.093498815,-2.060939967,1.970826943,-2.274942602,6.724709006,1.300052106,2.738498943,193.9775235,8.104448007,7.248178504,7.248178504,5.380540058,4.279799993,4.279799993,2.799778604,2.799778604,2.141417606,2.141417606,1.377538926,1.377538926,-0.785064935,400.5487664,8.312830939,4.167908958,2.072129656,68.93361739,0,0,6.712752285,0,0,0,4.983978521,0,0,0,38.01699151,6.066367068,12.39368714,0,0,12.17555555,0,4.983978521,0,26.48782118,0,24.52642128,0,0,5.46280326,0,0,0,11.69673081,0,0,13.8474744,24.52642128,12.64034678,0,0,12.89,0,0,0,0,6.712752285,0,18.10315004,0,18.46005421,24.89781999,0,0,0,4.101481481,0,1.372685185,0,4.165,6.216203704,5.14462963,0,0.444444444,11,0,1,0,0,0,0,1,1,1,0,2,3,0,0,0,1,1.8232,50.587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.735544791
C1=CC=NC(=C1)C(=O)C2=CN=CC=C2,11.7437963,-0.098425926,11.7437963,0.098425926,0.667053855,184.198,176.134,184.0636629,68,0,0.2123799,-0.286797515,0.286797515,0.2123799,1.071428571,2,2.642857143,16.13880881,10.11775231,2.079871357,-1.973090009,2.041742604,-2.028153254,6.068617383,0.1029234,2.348637605,384.0552239,9.803118619,7.421477635,7.421477635,6.877010098,4.235019683,4.235019683,2.785802445,2.785802445,1.821257535,1.821257535,1.142029862,1.142029862,-2.03,2580.414244,8.56302976,3.786459008,1.661957565,81.4542575,0,5.693927995,0,5.783244946,0,0,14.76249423,0,0,0,6.066367068,24.26546827,24.15398221,0,4.794537184,5.783244946,0,9.967957042,0,0,0,60.17974554,0,0,0,0,0,0,15.75120199,0,0,16.05191667,48.92236606,0,0,0,42.85,0,4.794537184,0,5.783244946,11.25737949,0,6.196843572,42.72552249,0,9.967957042,0,0,0,19.6041643,0,1.006203704,-0.098425926,8.7144298,4.773628118,0,0,0,14,0,3,0,0,0,0,2,2,3,0,3,2,0,0,0,2,1.7076,51.9065,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-2.428527328
